Time,Front POA1 (W/m2),Front POA2 (W/m2),Rear 1 (W/m2),Rear 2 (W/m2),Rear 3 (W/m2),G,W,B,S,Temperature C,Specific Humidity g/kg,Precipitation mm/hour,Relative Humidity %,tcc,tclw,sin_h,cos_h,sin_doy,cos_doy
2025-05-09 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.24,11.19,23.03,97.51,96.48612,0.13078804,0.4999999999999999,0.8660254037844387,0.7961828637826158,-0.6050560696488488
2025-05-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.03,11.09,25.21,97.89,98.274925,0.13985795,0.7071067811865475,0.7071067811865476,0.7961828637826158,-0.6050560696488488
2025-05-09 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.03,11.09,25.21,97.89,98.64128,0.12053774,0.7071067811865475,0.7071067811865476,0.7961828637826158,-0.6050560696488488
2025-05-09 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.03,11.09,25.21,97.89,99.00764,0.10121754,0.7071067811865475,0.7071067811865476,0.7961828637826158,-0.6050560696488488
2025-05-09 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.03,11.09,25.21,97.89,99.37399,0.08189733,0.7071067811865475,0.7071067811865476,0.7961828637826158,-0.6050560696488488
2025-05-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.85,10.99,25.91,98.1,99.74035,0.06257713,0.8660254037844386,0.5000000000000001,0.7961828637826158,-0.6050560696488488
2025-05-09 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.85,10.99,25.91,98.1,99.11408,0.076832965,0.8660254037844386,0.5000000000000001,0.7961828637826158,-0.6050560696488488
2025-05-09 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.85,10.99,25.91,98.1,98.48782,0.0910888,0.8660254037844386,0.5000000000000001,0.7961828637826158,-0.6050560696488488
2025-05-09 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.85,10.99,25.91,98.1,97.86156,0.10534464,0.8660254037844386,0.5000000000000001,0.7961828637826158,-0.6050560696488488
2025-05-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.75,10.91,19.01,97.98,97.23529,0.119600475,0.9659258262890684,0.2588190451025207,0.7961828637826158,-0.6050560696488488
2025-05-09 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.75,10.91,19.01,97.98,97.7931,0.102850646,0.9659258262890684,0.2588190451025207,0.7961828637826158,-0.6050560696488488
2025-05-09 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.75,10.91,19.01,97.98,98.35091,0.08610081,0.9659258262890684,0.2588190451025207,0.7961828637826158,-0.6050560696488488
2025-05-09 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.75,10.91,19.01,97.98,98.908714,0.06935098,0.9659258262890684,0.2588190451025207,0.7961828637826158,-0.6050560696488488
2025-05-09 06:00:00,11.945061189810076,0.0,0.0,41.7295390489843,0.0,0.0,0.0,1.0,0.0,15.76,10.87,12.69,97.56,99.46652,0.052601147,1.0,6.123233995736766e-17,0.7961828637826158,-0.6050560696488488
2025-05-09 06:15:00,4.978695649608591,0.0,0.0,32.85786321332735,14.610718507293434,0.0,0.0,1.0,0.0,15.76,10.87,12.69,97.56,99.55197,0.047044035,1.0,6.123233995736766e-17,0.7961828637826158,-0.6050560696488488
2025-05-09 06:30:00,17.61716348911085,0.0,20.147929077649405,52.024745027362606,11.129539855042296,0.0,0.0,1.0,0.0,15.76,10.87,12.69,97.56,99.63742,0.041486926,1.0,6.123233995736766e-17,0.7961828637826158,-0.6050560696488488
2025-05-09 06:45:00,0.0,1.6209168098121651,110.96160554624821,33.229718642948214,21.035001752438518,0.0,0.0,1.0,0.0,15.76,10.87,12.69,97.56,99.72288,0.035929814,1.0,6.123233995736766e-17,0.7961828637826158,-0.6050560696488488
2025-05-09 07:00:00,8.610631678478073,44.72595753507365,178.42028193207298,60.86262443827102,39.83503326118392,0.0,0.0,1.0,0.0,15.84,10.84,7.95,96.79,99.80833,0.030372702,0.9659258262890684,-0.2588190451025206,0.7961828637826158,-0.6050560696488488
2025-05-09 07:15:00,44.52456608102609,122.59121715151583,226.1515068132121,33.09290534662669,27.645792705164354,0.0,0.0,1.0,0.0,15.84,10.84,7.95,96.79,99.79908,0.027038379,0.9659258262890684,-0.2588190451025206,0.7961828637826158,-0.6050560696488488
2025-05-09 07:30:00,191.98835941607882,67.30748904199497,282.00856475489445,111.46590795695353,78.13576197823642,0.0,0.0,1.0,0.0,15.84,10.84,7.95,96.79,99.789825,0.023704056,0.9659258262890684,-0.2588190451025206,0.7961828637826158,-0.6050560696488488
2025-05-09 07:45:00,221.6798708287986,82.33085181901902,333.6922955981083,117.71404269689279,102.79766913267959,0.0,0.0,1.0,0.0,15.84,10.84,7.95,96.79,99.78058,0.020369733,0.9659258262890684,-0.2588190451025206,0.7961828637826158,-0.6050560696488488
2025-05-09 08:00:00,249.43308926906212,266.7569806843206,369.35418943791336,162.77433027995517,124.15631496560344,0.0,0.0,1.0,0.0,16.07,10.79,7.49,94.91,99.77133,0.01703541,0.8660254037844387,-0.4999999999999998,0.7961828637826158,-0.6050560696488488
2025-05-09 08:15:00,261.05111362051315,360.6682925688665,482.6211244760108,114.52376391645691,191.94645619434547,0.0,0.0,1.0,0.0,16.07,10.79,7.49,94.91,99.8285,0.023741089,0.8660254037844387,-0.4999999999999998,0.7961828637826158,-0.6050560696488488
2025-05-09 08:30:00,276.1382187260701,421.8690760467286,498.19355057208685,178.60314983087997,217.56835684739835,0.0,0.0,1.0,0.0,16.07,10.79,7.49,94.91,99.885666,0.030446766,0.8660254037844387,-0.4999999999999998,0.7961828637826158,-0.6050560696488488
2025-05-09 08:45:00,420.8127574339965,587.0946451667103,584.3720912076833,174.65114016411533,441.15317823710603,0.0,0.0,1.0,0.0,16.07,10.79,7.49,94.91,99.94283,0.037152443,0.8660254037844387,-0.4999999999999998,0.7961828637826158,-0.6050560696488488
2025-05-09 09:00:00,495.7553274534878,436.86560201182806,604.2403413743478,208.2063643894176,503.33752907769417,0.0,0.0,1.0,0.0,16.29,10.68,13.99,92.62,100.0,0.043858122,0.7071067811865476,-0.7071067811865475,0.7961828637826158,-0.6050560696488488
2025-05-09 09:15:00,515.896307100163,273.92290834006525,650.6483332432816,248.37970775973517,502.82015318144465,0.0,0.0,1.0,0.0,16.29,10.68,13.99,92.62,99.89669,0.051105864,0.7071067811865476,-0.7071067811865475,0.7961828637826158,-0.6050560696488488
2025-05-09 09:30:00,542.5759243701542,305.1185367388395,721.8341802796696,350.8337061363654,696.4497615229543,0.0,0.0,1.0,0.0,16.29,10.68,13.99,92.62,99.79338,0.05835361,0.7071067811865476,-0.7071067811865475,0.7961828637826158,-0.6050560696488488
2025-05-09 09:45:00,607.1283712108406,250.9561568175715,741.2534185124257,338.1750436467191,787.3823919790232,0.0,0.0,1.0,0.0,16.29,10.68,13.99,92.62,99.69006,0.06560135,0.7071067811865476,-0.7071067811865475,0.7961828637826158,-0.6050560696488488
2025-05-09 10:00:00,666.8389895170978,577.088271542635,776.2950973236674,622.0459474280977,793.4858388934681,0.0,0.0,1.0,0.0,16.15,10.47,24.51,91.62,99.586754,0.072849095,0.4999999999999999,-0.8660254037844387,0.7961828637826158,-0.6050560696488488
2025-05-09 10:15:00,689.1015560522163,515.6418463858822,827.4983024548343,729.0664527398781,814.285116706966,0.0,0.0,1.0,0.0,16.15,10.47,24.51,91.62,99.69006,0.075229496,0.4999999999999999,-0.8660254037844387,0.7961828637826158,-0.6050560696488488
2025-05-09 10:30:00,681.9478711539646,730.2044923158807,868.2665936655958,878.5617699295169,851.4038869397901,0.0,0.0,1.0,0.0,16.15,10.47,24.51,91.62,99.79338,0.0776099,0.4999999999999999,-0.8660254037844387,0.7961828637826158,-0.6050560696488488
2025-05-09 10:45:00,730.3505076084339,784.9809098877706,860.2382985190179,868.4329315198937,865.1161830934343,0.0,0.0,1.0,0.0,16.15,10.47,24.51,91.62,99.89669,0.0799903,0.4999999999999999,-0.8660254037844387,0.7961828637826158,-0.6050560696488488
2025-05-09 11:00:00,753.9755485038838,797.3843021647823,856.9755435945781,921.3415562659926,911.6568170325446,0.0,0.0,1.0,0.0,15.51,9.93,12.48,90.57,100.0,0.0823707,0.258819045102521,-0.9659258262890682,0.7961828637826158,-0.6050560696488488
2025-05-09 11:15:00,745.6777160920194,783.9940891132713,892.2301805946996,933.6440032711723,894.2149574062066,0.0,0.0,1.0,0.0,15.51,9.93,12.48,90.57,99.95208,0.09008232,0.258819045102521,-0.9659258262890682,0.7961828637826158,-0.6050560696488488
2025-05-09 11:30:00,741.0249682947267,780.501728357936,866.7316035731099,968.0273894780032,909.5861662851626,0.0,0.0,1.0,0.0,15.51,9.93,12.48,90.57,99.90416,0.09779394,0.258819045102521,-0.9659258262890682,0.7961828637826158,-0.6050560696488488
2025-05-09 11:45:00,725.6157087416034,791.7744912691021,867.0713976563778,925.9050231880477,929.8846131747456,0.0,0.0,1.0,0.0,15.51,9.93,12.48,90.57,99.85625,0.105505556,0.258819045102521,-0.9659258262890682,0.7961828637826158,-0.6050560696488488
2025-05-09 12:00:00,722.3481057796371,774.2167201818995,871.4108220902614,897.2710902473351,907.719052970052,0.0,0.0,1.0,0.0,14.91,9.09,0.65,86.25,99.80833,0.113217175,1.2246467991473532e-16,-1.0,0.7961828637826158,-0.6050560696488488
2025-05-09 12:15:00,750.9697636898487,805.0657661144586,872.7101761112576,810.7686297764833,923.2171005392507,0.0,0.0,1.0,0.0,14.91,9.09,0.65,86.25,98.99269,0.17031172,1.2246467991473532e-16,-1.0,0.7961828637826158,-0.6050560696488488
2025-05-09 12:30:00,741.7957173412425,767.1744057667574,827.9048463314027,792.8961661479855,858.9252308203319,0.0,0.0,1.0,0.0,14.91,9.09,0.65,86.25,98.17706,0.22740626,1.2246467991473532e-16,-1.0,0.7961828637826158,-0.6050560696488488
2025-05-09 12:45:00,729.287418347651,715.5924247903629,852.8456737016936,621.593723899676,863.8055438130314,0.0,0.0,1.0,0.0,14.91,9.09,0.65,86.25,97.36143,0.2845008,1.2246467991473532e-16,-1.0,0.7961828637826158,-0.6050560696488488
2025-05-09 13:00:00,678.8087181875663,729.2065388483454,798.9233038978674,630.2385277729788,833.5316843366363,0.0,0.0,1.0,0.0,15.37,8.38,0.03,77.26,96.54579,0.34159535,-0.2588190451025208,-0.9659258262890684,0.7961828637826158,-0.6050560696488488
2025-05-09 13:15:00,680.18257437086,711.6666557571685,766.2701830102402,542.3751739531602,821.818322624562,0.0,0.0,1.0,0.0,15.37,8.38,0.03,77.26,97.40935,0.36970192,-0.2588190451025208,-0.9659258262890684,0.7961828637826158,-0.6050560696488488
2025-05-09 13:30:00,626.3230220024824,677.989711258173,709.8446979754152,854.3304931799864,769.6034603110323,0.0,0.0,1.0,0.0,15.37,8.38,0.03,77.26,98.272896,0.39780852,-0.2588190451025208,-0.9659258262890684,0.7961828637826158,-0.6050560696488488
2025-05-09 13:45:00,607.3001807833517,601.8451867269102,702.8684419266984,843.996313068185,727.4685732752877,0.0,0.0,1.0,0.0,15.37,8.38,0.03,77.26,99.136444,0.42591512,-0.2588190451025208,-0.9659258262890684,0.7961828637826158,-0.6050560696488488
2025-05-09 14:00:00,519.8748011038626,596.5669208453214,640.3338774336364,809.9148062204777,697.2592211628735,0.0,0.0,1.0,0.0,15.69,7.85,0.03,70.97,100.0,0.4540217,-0.4999999999999997,-0.8660254037844388,0.7961828637826158,-0.6050560696488488
2025-05-09 14:15:00,472.514944506622,523.1695931390792,620.339585227574,741.3066046281418,641.6027795704098,0.0,0.0,1.0,0.0,15.69,7.85,0.03,70.97,100.0,0.4553185,-0.4999999999999997,-0.8660254037844388,0.7961828637826158,-0.6050560696488488
2025-05-09 14:30:00,457.3378947039928,470.11177404086453,551.7792557004899,739.2291642703528,583.0775609893102,0.0,0.0,1.0,0.0,15.69,7.85,0.03,70.97,100.0,0.45661533,-0.4999999999999997,-0.8660254037844388,0.7961828637826158,-0.6050560696488488
2025-05-09 14:45:00,418.32100731777484,421.36328864825435,530.8274727391961,545.1475794100783,531.5214833793322,0.0,0.0,1.0,0.0,15.69,7.85,0.03,70.97,100.0,0.45791215,-0.4999999999999997,-0.8660254037844388,0.7961828637826158,-0.6050560696488488
2025-05-09 15:00:00,334.0504930040224,367.64915084001564,391.99526875288194,343.59995289232035,408.15613752140007,0.0,0.0,1.0,0.0,15.14,7.43,0.04,69.63,100.0,0.45920897,-0.7071067811865471,-0.7071067811865479,0.7961828637826158,-0.6050560696488488
2025-05-09 15:15:00,280.0485014450256,295.35190404172016,76.28571456457583,268.6654399865481,130.84118564764404,0.0,0.0,1.0,0.0,15.14,7.43,0.04,69.63,100.0,0.5351265,-0.7071067811865471,-0.7071067811865479,0.7961828637826158,-0.6050560696488488
2025-05-09 15:30:00,43.22289684980119,84.42107889476708,107.01990332570118,281.9632117282893,106.14106369099882,0.0,0.0,1.0,0.0,15.14,7.43,0.04,69.63,100.0,0.61104405,-0.7071067811865471,-0.7071067811865479,0.7961828637826158,-0.6050560696488488
2025-05-09 15:45:00,27.352038543362696,30.02302985843387,20.549592063561807,183.17816015284038,38.58502957293947,0.0,0.0,1.0,0.0,15.14,7.43,0.04,69.63,100.0,0.68696153,-0.7071067811865471,-0.7071067811865479,0.7961828637826158,-0.6050560696488488
2025-05-09 16:00:00,27.490977813735665,42.08658637909922,7.4851830981383145,96.32710406177443,24.991465647185372,0.0,0.0,1.0,0.0,14.63,7.16,0.03,69.39,100.0,0.7628791,-0.8660254037844384,-0.5000000000000004,0.7961828637826158,-0.6050560696488488
2025-05-09 16:15:00,0.0,18.036276729094368,1.597482732833651,127.21964946361221,54.8548547982711,0.0,0.0,1.0,0.0,14.63,7.16,0.03,69.39,99.941055,0.79844123,-0.8660254037844384,-0.5000000000000004,0.7961828637826158,-0.6050560696488488
2025-05-09 16:30:00,15.519998318833316,19.812579782570047,15.422263903032187,105.59421325364323,12.85258712612706,0.0,0.0,1.0,0.0,14.63,7.16,0.03,69.39,99.88212,0.83400345,-0.8660254037844384,-0.5000000000000004,0.7961828637826158,-0.6050560696488488
2025-05-09 16:45:00,0.0,7.7032279556739525,1.0313377241306547,94.1353427527629,3.0012085013721865,0.0,0.0,1.0,0.0,14.63,7.16,0.03,69.39,99.82318,0.8695656,-0.8660254037844384,-0.5000000000000004,0.7961828637826158,-0.6050560696488488
2025-05-09 17:00:00,0.28294557816134264,13.017081268218117,11.022545467844578,94.16185274016061,6.0681408165382,0.0,0.0,1.0,0.0,13.99,7.0,0.06,70.76,99.76424,0.90512776,-0.9659258262890684,-0.2588190451025206,0.7961828637826158,-0.6050560696488488
2025-05-09 17:15:00,0.0,0.0,32.74114046313733,56.538371540382414,24.43747529640566,0.0,0.0,1.0,0.0,13.99,7.0,0.06,70.76,99.82318,0.83266604,-0.9659258262890684,-0.2588190451025206,0.7961828637826158,-0.6050560696488488
2025-05-09 17:30:00,16.969415185651485,0.0,0.0,45.42966282284595,0.0,0.0,0.0,1.0,0.0,13.99,7.0,0.06,70.76,99.88212,0.7602043,-0.9659258262890684,-0.2588190451025206,0.7961828637826158,-0.6050560696488488
2025-05-09 17:45:00,38.378455025313094,5.488858488354513,0.0,42.85068675027957,0.0,0.0,0.0,1.0,0.0,13.99,7.0,0.06,70.76,99.941055,0.68774265,-0.9659258262890684,-0.2588190451025206,0.7961828637826158,-0.6050560696488488
2025-05-09 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.13,6.93,0.06,74.13,100.0,0.6152809,-1.0,-1.8369701987210292e-16,0.7961828637826158,-0.6050560696488488
2025-05-09 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.13,6.93,0.06,74.13,99.98753,0.5493467,-1.0,-1.8369701987210292e-16,0.7961828637826158,-0.6050560696488488
2025-05-09 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.13,6.93,0.06,74.13,99.97506,0.4834125,-1.0,-1.8369701987210292e-16,0.7961828637826158,-0.6050560696488488
2025-05-09 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.13,6.93,0.06,74.13,99.962585,0.4174783,-1.0,-1.8369701987210292e-16,0.7961828637826158,-0.6050560696488488
2025-05-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.01,6.94,0.0,79.96,99.95012,0.35154408,-0.9659258262890684,0.2588190451025203,0.7961828637826158,-0.6050560696488488
2025-05-09 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.01,6.94,0.0,79.96,98.37544,0.30623677,-0.9659258262890684,0.2588190451025203,0.7961828637826158,-0.6050560696488488
2025-05-09 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.01,6.94,0.0,79.96,96.80077,0.26092947,-0.9659258262890684,0.2588190451025203,0.7961828637826158,-0.6050560696488488
2025-05-09 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.01,6.94,0.0,79.96,95.226105,0.21562216,-0.9659258262890684,0.2588190451025203,0.7961828637826158,-0.6050560696488488
2025-05-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.12,6.89,0.0,84.27,93.65143,0.17031485,-0.8660254037844386,0.5000000000000001,0.7961828637826158,-0.6050560696488488
2025-05-09 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.12,6.89,0.0,84.27,91.082405,0.16732353,-0.8660254037844386,0.5000000000000001,0.7961828637826158,-0.6050560696488488
2025-05-09 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.12,6.89,0.0,84.27,88.51338,0.16433221,-0.8660254037844386,0.5000000000000001,0.7961828637826158,-0.6050560696488488
2025-05-09 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.12,6.89,0.0,84.27,85.94435,0.16134089,-0.8660254037844386,0.5000000000000001,0.7961828637826158,-0.6050560696488488
2025-05-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.61,6.8,0.0,86.07,83.37533,0.15834957,-0.7071067811865477,0.7071067811865474,0.7961828637826158,-0.6050560696488488
2025-05-09 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.61,6.8,0.0,86.07,86.48392,0.1705022,-0.7071067811865477,0.7071067811865474,0.7961828637826158,-0.6050560696488488
2025-05-09 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.61,6.8,0.0,86.07,89.5925,0.18265483,-0.7071067811865477,0.7071067811865474,0.7961828637826158,-0.6050560696488488
2025-05-09 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.61,6.8,0.0,86.07,92.70109,0.19480745,-0.7071067811865477,0.7071067811865474,0.7961828637826158,-0.6050560696488488
2025-05-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.25,6.72,0.0,87.14,95.80968,0.20696008,-0.5000000000000004,0.8660254037844384,0.7961828637826158,-0.6050560696488488
2025-05-09 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.25,6.72,0.0,87.14,89.56175,0.17997998,-0.5000000000000004,0.8660254037844384,0.7961828637826158,-0.6050560696488488
2025-05-09 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.25,6.72,0.0,87.14,83.31382,0.15299988,-0.5000000000000004,0.8660254037844384,0.7961828637826158,-0.6050560696488488
2025-05-09 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.25,6.72,0.0,87.14,77.06589,0.12601978,-0.5000000000000004,0.8660254037844384,0.7961828637826158,-0.6050560696488488
2025-05-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.75,6.67,0.0,89.44,70.81796,0.099039674,-0.2588190451025215,0.965925826289068,0.7961828637826158,-0.6050560696488488
2025-05-09 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.75,6.67,0.0,89.44,59.45187,0.09131053,-0.2588190451025215,0.965925826289068,0.7961828637826158,-0.6050560696488488
2025-05-09 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.75,6.67,0.0,89.44,48.085777,0.08358139,-0.2588190451025215,0.965925826289068,0.7961828637826158,-0.6050560696488488
2025-05-09 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.75,6.67,0.0,89.44,36.719685,0.075852245,-0.2588190451025215,0.965925826289068,0.7961828637826158,-0.6050560696488488
2025-05-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.32,6.69,0.0,92.3,25.353592,0.0681231,0.0,1.0,0.7856498550787147,-0.6186714032625031
2025-05-10 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.32,6.69,0.0,92.3,28.423973,0.06897694,0.0,1.0,0.7856498550787147,-0.6186714032625031
2025-05-10 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.32,6.69,0.0,92.3,31.494352,0.069830775,0.0,1.0,0.7856498550787147,-0.6186714032625031
2025-05-10 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.32,6.69,0.0,92.3,34.56473,0.07068461,0.0,1.0,0.7856498550787147,-0.6186714032625031
2025-05-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.11,6.82,0.0,95.41,37.635113,0.07153845,0.2588190451025207,0.9659258262890684,0.7856498550787147,-0.6186714032625031
2025-05-10 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.11,6.82,0.0,95.41,34.932106,0.06257338,0.2588190451025207,0.9659258262890684,0.7856498550787147,-0.6186714032625031
2025-05-10 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.11,6.82,0.0,95.41,32.229095,0.05360832,0.2588190451025207,0.9659258262890684,0.7856498550787147,-0.6186714032625031
2025-05-10 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.11,6.82,0.0,95.41,29.526089,0.044643253,0.2588190451025207,0.9659258262890684,0.7856498550787147,-0.6186714032625031
2025-05-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.07,6.88,0.0,96.51,26.82308,0.03567819,0.4999999999999999,0.8660254037844387,0.7856498550787147,-0.6186714032625031
2025-05-10 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.07,6.88,0.0,96.51,26.90841,0.03292113,0.4999999999999999,0.8660254037844387,0.7856498550787147,-0.6186714032625031
2025-05-10 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.07,6.88,0.0,96.51,26.993736,0.030164072,0.4999999999999999,0.8660254037844387,0.7856498550787147,-0.6186714032625031
2025-05-10 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.07,6.88,0.0,96.51,27.079065,0.027407013,0.4999999999999999,0.8660254037844387,0.7856498550787147,-0.6186714032625031
2025-05-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.01,6.79,0.0,95.65,27.164394,0.024649955,0.7071067811865475,0.7071067811865476,0.7856498550787147,-0.6186714032625031
2025-05-10 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.01,6.79,0.0,95.65,23.989162,0.022073625,0.7071067811865475,0.7071067811865476,0.7856498550787147,-0.6186714032625031
2025-05-10 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.01,6.79,0.0,95.65,20.81393,0.019497294,0.7071067811865475,0.7071067811865476,0.7856498550787147,-0.6186714032625031
2025-05-10 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.01,6.79,0.0,95.65,17.638699,0.016920963,0.7071067811865475,0.7071067811865476,0.7856498550787147,-0.6186714032625031
2025-05-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.87,6.5,0.0,92.48,14.463467,0.014344633,0.8660254037844386,0.5000000000000001,0.7856498550787147,-0.6186714032625031
2025-05-10 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.87,6.5,0.0,92.48,15.736784,0.011528088,0.8660254037844386,0.5000000000000001,0.7856498550787147,-0.6186714032625031
2025-05-10 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.87,6.5,0.0,92.48,17.010101,0.008711543,0.8660254037844386,0.5000000000000001,0.7856498550787147,-0.6186714032625031
2025-05-10 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.87,6.5,0.0,92.48,18.283419,0.005894997,0.8660254037844386,0.5000000000000001,0.7856498550787147,-0.6186714032625031
2025-05-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.91,6.16,0.0,87.45,19.556736,0.0030784523,0.9659258262890684,0.2588190451025207,0.7856498550787147,-0.6186714032625031
2025-05-10 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.91,6.16,0.0,87.45,17.162615,0.0024821844,0.9659258262890684,0.2588190451025207,0.7856498550787147,-0.6186714032625031
2025-05-10 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.91,6.16,0.0,87.45,14.768493,0.0018859167,0.9659258262890684,0.2588190451025207,0.7856498550787147,-0.6186714032625031
2025-05-10 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.91,6.16,0.0,87.45,12.374371,0.0012896489,0.9659258262890684,0.2588190451025207,0.7856498550787147,-0.6186714032625031
2025-05-10 06:00:00,0.0,0.0,0.0,41.15728181201415,0.0,0.0,0.0,1.0,0.0,10.42,6.07,0.0,77.89,9.980249,0.00069338107,1.0,6.123233995736766e-17,0.7856498550787147,-0.6186714032625031
2025-05-10 06:15:00,0.0,0.0,44.13932978793767,36.520155571605045,13.66349816343765,0.0,0.0,1.0,0.0,10.42,6.07,0.0,77.89,8.418056,0.0005621473,1.0,6.123233995736766e-17,0.7856498550787147,-0.6186714032625031
2025-05-10 06:30:00,5.474424774523066,6.552945254227931,49.44670715084353,9.167133105595806,0.0,0.0,0.0,1.0,0.0,10.42,6.07,0.0,77.89,6.8558617,0.0004309135,1.0,6.123233995736766e-17,0.7856498550787147,-0.6186714032625031
2025-05-10 06:45:00,0.0,17.251785817961085,97.8281443103509,29.39883790618781,21.306113162297162,0.0,0.0,1.0,0.0,10.42,6.07,0.0,77.89,5.2936673,0.0002996797,1.0,6.123233995736766e-17,0.7856498550787147,-0.6186714032625031
2025-05-10 07:00:00,0.0,36.72374752641916,174.10856494800504,69.1666058025703,19.21910868956277,0.0,0.0,1.0,0.0,12.55,5.89,0.0,65.68,3.7314734,0.00016844591,0.9659258262890684,-0.2588190451025206,0.7856498550787147,-0.6186714032625031
